Date,Close,Open,High,Low,Volume,Change %
4/24/2018,16294.00,15710.00,16294.00,15656.00,12300,3.72%
4/25/2018,15710.00,15312.00,15911.60,15312.00,6940,2.60%
4/26/2018,15312.00,15329.00,15402.00,15177.00,3740,-0.11%
4/27/2018,15329.00,15501.00,15687.00,15063.70,8950,-1.11%
4/28/2018,15501.00,14844.10,15554.20,14844.10,6470,4.43%
4/29/2018,14844.10,15571.70,15610.00,14734.00,14370,-4.67%
4/30/2018,15571.70,15568.00,15876.00,15441.00,12100,-0.01%
5/1/2018,15574.00,14160.00,15574.00,14160.00,15900,9.99%
5/2/2018,14160.00,14025.00,14160.00,13643.00,10100,0.96%
5/3/2018,14025.00,13562.00,14025.00,13401.00,5810,3.41%
5/4/2018,13563.00,13756.00,13828.50,13414.00,6590,-1.40%
5/5/2018,13756.00,13788.00,13829.00,13679.50,3110,-0.23%
5/6/2018,13788.00,13568.00,13958.00,13499.00,8950,1.62%
5/7/2018,13568.00,13451.00,13642.20,13250.00,4660,0.87%
5/8/2018,13451.00,13272.00,13555.10,13153.00,4070,1.35%
5/9/2018,13272.00,13626.30,13763.00,13041.20,7110,-2.60%
5/10/2018,13626.30,13061.00,13703.50,13061.00,8980,4.33%
5/11/2018,13061.00,13037.00,13205.00,12863.00,3680,0.18%
5/12/2018,13037.00,13127.00,13298.00,12990.00,3630,-0.72%
5/13/2018,13132.00,12935.00,13166.00,12905.00,1970,1.52%
5/14/2018,12935.00,12988.00,12999.00,12757.00,2900,-0.41%
5/15/2018,12988.00,12810.90,13128.00,12738.30,6090,1.27%
5/16/2018,12825.00,11925.00,13099.00,11925.00,15400,7.55%
5/17/2018,11925.00,11757.00,11980.00,11723.00,5420,1.43%
5/18/2018,11757.00,11518.00,11764.00,11451.00,3770,2.08%
5/19/2018,11518.00,11375.00,11518.00,11366.00,1320,1.26%
5/20/2018,11375.00,11325.00,11375.00,11325.00,1040,0.44%
5/21/2018,11325.00,11509.00,11540.00,11268.20,3460,-1.60%
5/22/2018,11509.00,11440.00,11513.00,11335.00,4260,0.60%
5/23/2018,11440.00,11442.00,11547.00,11347.00,2690,-0.02%
5/24/2018,11442.00,11560.00,11560.00,11392.50,3910,-1.02%
5/25/2018,11560.00,11385.00,11698.90,11284.00,6370,1.54%
5/26/2018,11385.00,11308.00,11430.00,11308.00,1480,0.68%
5/27/2018,11308.00,11071.00,11450.00,11071.00,4170,2.14%
5/28/2018,11071.00,10943.00,11102.40,10878.00,2570,1.17%
5/29/2018,10943.00,10687.00,10943.00,10577.00,3640,2.40%
5/30/2018,10687.00,10613.70,10687.00,10584.10,1670,0.69%
5/31/2018,10613.70,10807.00,10807.00,10592.00,3220,-1.79%
6/1/2018,10807.00,10687.00,10807.00,10669.00,1780,1.12%
6/2/2018,10687.00,10558.60,10694.10,10557.60,1630,1.22%
6/3/2018,10558.60,10586.00,10608.00,10535.00,830,-0.26%
6/4/2018,10586.00,10634.00,10634.00,10476.00,3740,-0.45%
6/5/2018,10634.00,10795.00,10909.00,10523.00,5680,-1.48%
6/6/2018,10794.00,10856.00,10856.00,10715.00,1500,-0.57%
6/7/2018,10856.00,10712.00,10856.00,10697.00,1790,1.34%
6/8/2018,10712.00,10803.00,10941.00,10712.00,3790,-0.84%
6/9/2018,10803.00,10750.00,10807.10,10664.00,1750,0.49%
6/10/2018,10750.00,10708.00,10776.90,10700.70,940,0.39%
6/11/2018,10708.00,10754.00,10765.00,10629.00,2350,-0.43%
6/12/2018,10754.00,10263.00,10760.00,10263.00,3200,4.78%
6/13/2018,10263.00,10549.00,10549.00,10255.00,3090,-2.71%
6/14/2018,10549.00,10435.00,10589.00,10435.00,2410,1.10%
6/15/2018,10434.00,10934.50,10980.90,10434.00,6010,-4.58%
6/16/2018,10934.50,11099.00,11099.00,10848.20,1820,-1.48%
6/17/2018,11099.00,10957.20,11127.00,10957.20,2470,1.29%
6/18/2018,10957.20,10959.00,11022.00,10868.00,2260,-0.02%
6/19/2018,10959.00,10971.30,11040.40,10812.70,2510,-0.11%
6/20/2018,10971.30,10797.00,11091.00,10690.90,4800,1.61%
6/21/2018,10797.00,10690.00,10899.90,10690.00,4990,1.04%
6/22/2018,10686.00,10331.00,10754.00,10331.00,3680,3.44%
6/23/2018,10331.00,10458.00,10560.00,10244.00,4040,-1.21%
6/24/2018,10458.00,10405.00,10463.50,10352.00,1430,0.51%
6/25/2018,10405.00,10355.00,10405.00,10220.00,2470,0.48%
6/26/2018,10355.00,10240.00,10407.00,10240.00,3550,1.12%
6/27/2018,10240.00,10149.80,10324.00,10030.00,2410,0.89%
6/28/2018,10149.80,10397.00,10397.00,10007.00,6760,-2.38%
6/29/2018,10397.00,10276.00,10397.00,9964.10,6300,1.18%
6/30/2018,10276.00,10196.90,10325.00,10122.00,2760,0.77%
7/1/2018,10197.00,10484.70,10517.70,10046.20,8510,-2.74%
7/2/2018,10484.70,10170.00,10593.00,10170.00,13590,3.09%
7/3/2018,10170.00,11408.00,11408.00,10011.00,15880,-10.85%
7/4/2018,11408.00,11942.00,11942.00,11334.00,6190,-4.47%
7/5/2018,11942.00,11671.00,12037.00,11616.00,5020,2.32%
7/6/2018,11671.00,11729.90,11734.00,11639.10,2240,-0.50%
7/7/2018,11729.90,11492.00,11729.90,11492.00,2100,2.07%
7/8/2018,11492.00,11545.00,11587.00,11476.30,1520,-0.46%
7/9/2018,11545.00,11343.00,11545.00,11343.00,2020,1.78%
7/10/2018,11343.00,11471.10,11471.10,11254.00,4810,-1.12%
7/11/2018,11471.00,11341.00,11482.00,11316.00,2480,1.15%
7/12/2018,11341.00,11768.00,11768.00,11200.00,6160,-3.63%
7/13/2018,11768.00,11663.00,11817.90,11616.80,1990,0.90%
7/14/2018,11663.00,11685.00,11692.60,11551.00,1930,-0.19%
7/15/2018,11685.00,11531.00,11690.70,11449.00,3460,1.34%
7/16/2018,11531.00,11884.00,11889.00,11531.00,6100,-2.97%
7/17/2018,11884.00,11778.00,11900.00,11719.00,2730,0.90%
7/18/2018,11778.00,11961.80,12004.00,11694.60,6290,-1.54%
7/19/2018,11961.80,12300.00,12359.00,11927.20,7180,-2.75%
7/20/2018,12300.00,11925.00,12415.00,11826.10,10120,3.14%
7/21/2018,11925.00,11873.40,11925.00,11781.00,2710,0.43%
7/22/2018,11873.40,11761.00,11977.40,11761.00,4040,0.96%
7/23/2018,11761.00,11792.50,11824.00,11699.00,4650,-0.27%
7/24/2018,11792.50,11589.00,11792.50,11388.00,5780,1.74%
7/25/2018,11591.00,11379.80,11591.00,11257.00,5820,1.86%
7/26/2018,11379.80,11892.00,11912.00,11278.00,7110,-4.31%
7/27/2018,11892.00,11675.70,12024.00,11675.70,6570,1.85%
7/28/2018,11675.70,11764.00,11782.00,11572.00,1570,-0.75%
7/29/2018,11764.00,11580.00,11772.00,11564.00,1870,1.59%
7/30/2018,11580.00,11759.00,11845.00,11509.00,5090,-1.52%
7/31/2018,11759.00,11735.80,11858.00,11649.70,3900,0.20%
8/1/2018,11735.80,11184.00,11735.80,11182.00,5790,4.93%
8/2/2018,11184.00,11226.50,11346.80,11096.00,3260,-0.38%
8/3/2018,11226.50,11053.80,11389.00,11053.80,4090,1.56%
8/4/2018,11053.80,11804.70,11917.00,11032.00,13220,-6.36%
8/5/2018,11804.70,11350.00,11804.70,11307.00,10570,4.01%
8/6/2018,11350.00,11123.00,11378.00,11038.00,5830,2.04%
8/7/2018,11123.00,11117.00,11180.00,10965.00,4250,0.05%
8/8/2018,11117.00,10932.00,11240.00,10929.20,8820,1.69%
8/9/2018,10932.00,11044.00,11211.80,10761.00,9880,-1.01%
8/10/2018,11044.00,9946.30,11249.10,9946.30,21580,11.02%
8/11/2018,9948.10,9714.90,10008.00,9685.80,8940,2.40%
8/12/2018,9714.90,9559.10,9730.50,9559.10,2560,1.63%
8/13/2018,9559.40,9615.00,9615.00,9505.30,2260,-0.58%
8/14/2018,9615.00,9557.70,9642.90,9494.60,4700,0.60%
8/15/2018,9557.70,9402.00,9557.70,9349.30,4140,1.66%
8/16/2018,9402.00,9179.20,9434.00,9179.20,5400,2.43%
8/17/2018,9179.20,9231.20,9231.20,9169.70,1400,-0.56%
8/18/2018,9231.20,9189.10,9231.20,9130.50,1440,0.46%
8/19/2018,9189.10,9167.30,9200.10,9142.90,1170,0.24%
8/20/2018,9167.30,9149.90,9172.00,9128.80,1060,0.19%
8/21/2018,9149.90,9210.10,9215.70,9092.10,2870,-0.65%
8/22/2018,9210.10,9263.40,9263.40,9195.70,900,-0.58%
8/23/2018,9263.40,9252.00,9270.70,9194.80,2200,0.12%
8/24/2018,9252.00,9315.80,9344.80,9238.10,1930,-0.68%
8/25/2018,9315.80,9246.30,9315.80,9195.60,1860,0.75%
8/26/2018,9246.30,9305.70,9305.70,9221.80,810,-0.64%
8/27/2018,9305.70,9248.90,9305.70,9161.90,1420,0.61%
8/28/2018,9248.90,9447.00,9447.00,9215.00,3710,-2.10%
8/29/2018,9447.00,9267.50,9480.70,9267.50,3810,1.94%
8/30/2018,9267.50,9361.00,9361.00,9255.10,1630,-1.00%
8/31/2018,9361.00,9089.70,9361.00,9080.10,4260,2.99%
9/1/2018,9089.70,9147.70,9152.30,9004.90,2080,-0.63%
9/2/2018,9147.70,9073.90,9203.50,9060.00,1130,0.81%
9/3/2018,9073.90,9100.00,9135.50,9058.10,1090,-0.29%
9/4/2018,9100.00,9239.90,9266.10,8950.20,3790,-1.51%
9/5/2018,9239.90,9150.60,9298.00,9109.50,2190,0.98%
9/6/2018,9150.60,9194.40,9206.50,9077.10,1830,-0.48%
9/7/2018,9194.40,9127.80,9242.10,9030.20,3640,0.73%
9/8/2018,9127.80,9015.30,9193.20,8949.40,2110,1.25%
9/9/2018,9015.30,9173.10,9199.50,8857.30,3370,-1.72%
9/10/2018,9173.10,9257.00,9299.00,9054.10,3690,-0.91%
9/11/2018,9257.00,9312.10,9344.00,9012.70,5550,-0.59%
9/12/2018,9312.10,9635.10,9684.10,9222.30,5520,-3.35%
9/13/2018,9635.10,9697.70,9724.00,9594.70,3420,-0.65%
9/14/2018,9697.70,9298.10,9794.20,9285.20,5880,4.30%
9/15/2018,9298.10,9371.30,9431.10,9292.10,1340,-0.78%
9/16/2018,9371.30,9315.50,9401.00,9178.60,1870,0.60%
9/17/2018,9315.50,9400.00,9439.90,9241.80,2620,-0.90%
9/18/2018,9400.00,9473.30,9496.40,9287.20,1660,-0.77%
9/19/2018,9473.30,9534.40,9566.00,9261.30,3140,-0.64%
9/20/2018,9534.40,9435.00,9589.90,9388.10,3440,1.07%
9/21/2018,9433.90,9344.80,9510.00,8914.90,10160,0.95%
9/22/2018,9345.40,9480.90,9486.00,9262.00,2690,-1.43%
9/23/2018,9480.80,9468.30,9498.20,9363.60,1850,0.13%
9/24/2018,9468.30,9272.20,9544.00,9246.00,5050,2.11%
9/25/2018,9272.20,9898.80,9972.80,9088.60,15780,-6.33%
9/26/2018,9898.80,9771.90,10004.00,9699.30,4460,1.31%
9/27/2018,9770.80,9784.40,9875.90,9582.10,3400,-0.13%
9/28/2018,9783.20,9747.10,9800.00,9650.40,2360,0.38%
9/29/2018,9746.30,9668.40,9814.00,9402.30,4710,0.81%
9/30/2018,9668.40,9620.40,9733.00,9552.60,1950,0.50%
10/1/2018,9620.50,9790.70,9861.80,9620.50,3620,-1.74%
10/2/2018,9790.70,9672.00,9882.10,9477.00,4280,1.23%
10/3/2018,9672.00,9530.00,9684.00,9400.00,2660,1.49%
10/4/2018,9530.00,10221.00,10242.00,9197.40,21470,-6.76%
10/5/2018,10221.00,9452.10,10390.00,9421.80,13430,8.13%
10/6/2018,9452.10,9706.40,9707.20,9402.60,3690,-2.62%
10/7/2018,9706.40,9426.20,9742.00,9338.00,6160,2.97%
10/8/2018,9426.20,9589.30,9618.50,9352.30,3880,-1.70%
10/9/2018,9589.30,9210.30,9629.60,9121.70,7630,4.11%
10/10/2018,9210.30,8845.50,9225.00,8822.80,5460,4.12%
10/11/2018,8845.50,8902.00,9013.30,8705.00,3940,-0.63%
10/12/2018,8902.00,8711.50,8960.80,8628.60,5610,2.19%
10/13/2018,8711.50,9174.60,9300.00,8700.00,6730,-5.05%
10/14/2018,9174.60,9162.40,9304.00,9088.60,2450,0.13%
10/15/2018,9162.40,9059.50,9257.30,8935.50,3830,1.14%
10/16/2018,9059.50,9502.00,9564.00,8821.40,11340,-4.66%
10/17/2018,9502.00,9770.10,9840.60,9305.10,9600,-2.74%
10/18/2018,9770.10,9714.80,9877.50,9470.20,5590,0.57%
10/19/2018,9714.80,9668.20,9941.10,9462.40,9200,0.48%
10/20/2018,9668.20,9388.00,9877.70,9334.20,9660,2.98%
10/21/2018,9388.00,9313.30,9580.00,9224.00,4160,0.80%
10/22/2018,9313.30,9791.00,9836.50,9133.60,11340,-4.88%
10/23/2018,9791.00,9312.00,9937.80,9267.50,12870,5.14%
10/24/2018,9312.00,8811.40,9403.20,8799.50,9890,5.68%
10/25/2018,8811.40,8555.00,8967.00,8526.60,5650,3.00%
10/26/2018,8555.00,8726.00,9135.80,8211.10,20560,-1.96%
10/27/2018,8726.00,9537.70,9557.50,8107.40,26500,-8.51%
10/28/2018,9537.90,9792.20,9900.00,9499.00,8260,-2.60%
10/29/2018,9792.80,9991.00,10025.00,9713.80,12200,-1.87%
10/30/2018,9979.60,9150.40,10045.00,9050.00,19870,8.97%
10/31/2018,9157.90,9020.00,9415.10,8918.30,8730,1.53%
11/1/2018,9020.10,8871.20,9119.80,8770.90,7710,1.74%
11/2/2018,8865.80,8901.60,8959.00,8535.00,9320,-0.38%
11/3/2018,8899.80,8982.30,9198.00,8738.50,9720,-0.92%
11/4/2018,8982.30,8822.90,8999.00,8763.00,5090,1.81%
11/5/2018,8822.90,8630.80,9069.90,8630.80,7920,2.17%
11/6/2018,8635.30,8773.80,9438.80,8416.00,29830,-1.57%
11/7/2018,8773.30,7750.70,8918.00,7706.10,30210,13.12%
11/8/2018,7755.80,7777.60,7777.70,7658.60,5620,-0.28%
11/9/2018,7777.70,7698.00,7777.70,7623.40,6900,1.05%
11/10/2018,7697.10,7538.50,7697.10,7487.00,5320,2.10%
11/11/2018,7538.50,7508.40,7700.00,7450.10,5170,0.42%
11/12/2018,7506.80,7499.00,7614.00,7428.30,8800,0.15%
11/13/2018,7495.20,7133.30,7744.90,7047.40,16380,5.08%
11/14/2018,7133.00,6849.90,7164.00,6826.20,5150,4.13%
11/15/2018,6850.00,6835.00,6955.60,6770.70,6460,0.12%
11/16/2018,6841.90,7133.40,7235.00,6767.10,9960,-4.09%
11/17/2018,7133.30,7268.80,7285.40,7058.70,4740,-1.87%
11/18/2018,7269.10,7045.90,7300.10,7044.90,5200,3.17%
11/19/2018,7045.80,7114.70,7158.90,7013.40,4680,-0.97%
11/20/2018,7114.90,6629.10,7200.00,6500.40,17750,7.25%
11/21/2018,6633.80,6874.00,6938.40,6621.30,6010,-3.47%
11/22/2018,6872.40,6847.90,6984.90,6762.90,4300,0.35%
11/23/2018,6848.70,6916.50,6916.50,6576.50,12680,-0.93%
11/24/2018,6913.00,6884.50,7192.20,6797.60,8890,0.41%
11/25/2018,6884.50,6874.30,6954.40,6780.00,4070,0.13%
11/26/2018,6875.50,7293.70,7305.80,6756.40,15840,-5.73%
11/27/2018,7293.50,7367.10,7370.70,7117.00,7750,-1.00%
11/28/2018,7367.00,7203.00,7420.00,7155.80,8180,2.28%
11/29/2018,7203.00,7340.20,7452.00,7088.00,11990,-1.95%
11/30/2018,7346.00,6780.20,7350.10,6779.90,14590,8.38%
12/1/2018,6778.00,6880.60,6914.70,6693.40,5650,-1.51%
12/2/2018,6881.60,6738.50,7010.80,6660.00,7120,2.09%
12/3/2018,6740.80,6810.70,7048.10,6624.60,9970,-1.14%
12/4/2018,6818.30,6685.70,7263.30,6591.30,20080,2.15%
12/5/2018,6675.00,6429.00,6714.60,6180.00,11230,3.85%
12/6/2018,6427.70,6409.10,6536.00,6350.00,5750,0.31%
12/7/2018,6407.60,5893.70,6627.10,5880.90,12380,8.74%
12/8/2018,5892.60,6252.30,6279.60,5892.60,11220,-5.71%
12/9/2018,6249.30,6366.00,6366.00,6061.40,12960,-1.89%
12/10/2018,6370.00,6755.00,6856.00,6277.80,11080,-5.64%
12/11/2018,6750.70,6688.20,6790.10,6536.90,6730,0.93%
12/12/2018,6688.20,6762.00,6968.00,6449.90,13790,-1.09%
12/13/2018,6762.00,6491.20,6838.50,6406.10,16620,4.17%
12/14/2018,6491.20,5820.10,6652.40,5682.70,19550,11.40%
12/15/2018,5827.00,6202.70,6410.60,5757.30,16280,-6.04%
12/16/2018,6201.80,6211.10,6461.00,5884.70,12940,-0.06%
12/17/2018,6205.80,6173.50,6897.00,5687.60,31080,0.52%
12/18/2018,6173.40,5417.10,6412.60,5266.40,31250,13.98%
12/19/2018,5416.20,5339.00,5452.70,5033.90,21130,1.33%
12/20/2018,5345.20,5068.30,5564.20,4964.40,19600,5.67%
12/21/2018,5058.50,5381.90,5381.90,4468.00,41780,-6.03%
12/22/2018,5383.20,5217.10,5984.20,5133.00,22620,3.16%
12/23/2018,5218.20,5621.80,5673.20,5099.00,18640,-7.24%
12/24/2018,5625.40,4873.10,5965.30,4001.00,102820,14.17%
12/25/2018,4927.00,7975.30,8001.70,4612.10,116680,-38.18%
12/26/2018,7969.60,7917.90,8020.60,7635.10,10980,0.71%
12/27/2018,7913.80,7965.50,8180.00,7779.00,10170,-0.67%
12/28/2018,7967.30,8073.80,8214.90,7700.00,22560,-1.32%
12/29/2018,8074.00,8917.20,8917.20,8049.50,25590,-9.47%
12/30/2018,8919.00,9180.60,9231.10,8884.80,4490,-2.85%
12/31/2018,9180.60,9085.60,9199.70,9016.10,3140,0.99%
1/1/2019,9090.80,8795.30,9185.00,8795.30,5720,3.44%
1/2/2019,8788.60,8791.10,8877.70,8718.40,4170,-0.03%
1/3/2019,8791.10,8938.50,8940.00,8700.00,5320,-1.64%
1/4/2019,8938.10,8556.80,8990.80,8524.60,5320,4.35%
1/5/2019,8565.20,8561.50,8775.00,8460.00,5390,0.09%
1/6/2019,8557.30,8730.60,8820.90,8557.30,2500,-1.96%
1/7/2019,8728.00,8826.10,8908.30,8455.20,7090,-1.11%
1/8/2019,8825.80,8813.20,8975.00,8555.00,8390,0.14%
1/9/2019,8813.20,9324.80,9385.90,8652.70,14590,-5.51%
1/10/2019,9327.50,9674.00,9686.60,9251.40,8490,-3.58%
1/11/2019,9674.10,9983.80,10022.00,9484.30,6590,-3.11%
1/12/2019,9985.00,9663.00,10001.00,9660.20,7300,3.34%
1/13/2019,9662.40,9693.00,9714.00,9565.20,1840,-0.32%
1/14/2019,9693.50,9609.20,9757.40,9567.90,11100,0.89%
1/15/2019,9608.10,9586.20,9694.70,9362.40,6500,0.17%
1/16/2019,9592.20,10184.00,10309.00,9350.30,13940,-5.80%
1/17/2019,10183.00,9708.00,10275.00,9625.90,8250,4.89%
1/18/2019,9708.00,9929.70,9963.80,9501.50,9300,-2.23%
1/19/2019,9929.70,9901.00,10037.00,9651.40,6930,0.29%
1/20/2019,9901.00,10335.00,10370.00,9800.30,6400,-4.20%
1/21/2019,10335.00,10222.00,10371.00,10101.00,4130,1.11%
1/22/2019,10222.00,10338.00,10489.00,10080.00,8980,-1.13%
1/23/2019,10339.00,10249.00,10458.00,10238.00,8710,0.90%
1/24/2019,10247.00,9851.20,10316.00,9720.00,8450,4.03%
1/25/2019,9850.20,10151.50,10187.00,9737.80,8520,-2.96%
1/26/2019,10151.00,9877.30,10161.00,9871.10,9640,2.77%
1/27/2019,9877.20,9805.20,9920.70,9657.80,5530,0.73%
1/28/2019,9805.20,9745.00,9859.60,9695.50,3700,0.62%
1/29/2019,9744.90,9612.00,9860.00,9547.00,8580,1.38%
1/30/2019,9612.00,9197.50,9731.20,9180.20,10770,4.51%
1/31/2019,9197.40,9309.20,9359.80,9112.50,4070,-1.20%
2/1/2019,9309.30,9353.10,9625.30,9247.10,6720,-0.47%
2/2/2019,9353.10,9408.00,9501.00,9175.40,6440,-0.61%
2/3/2019,9410.60,9371.30,9476.40,9318.10,2530,0.46%
2/4/2019,9367.40,9512.70,9519.90,9221.90,4870,-1.53%
2/5/2019,9512.70,9305.10,9550.00,9175.70,9020,2.24%
2/6/2019,9304.20,9390.90,9442.00,9244.40,4600,-0.95%
2/7/2019,9393.70,8912.10,9413.00,8912.10,9120,5.41%
2/8/2019,8912.00,8622.00,9001.80,8585.20,6280,3.37%
2/9/2019,8621.60,8351.10,8622.00,8303.60,3520,3.21%
2/10/2019,8353.70,8447.10,8447.20,8280.00,2100,-1.11%
2/11/2019,8447.10,8403.60,8521.80,8247.70,3510,0.52%
2/12/2019,8403.50,8668.90,8669.30,8296.90,5700,-3.01%
2/13/2019,8663.90,8734.20,8799.90,8580.60,2350,-0.80%
2/14/2019,8734.10,8638.20,8782.80,8512.20,3250,1.11%
2/15/2019,8638.20,8698.60,8741.10,8519.60,4110,-0.64%
2/16/2019,8694.00,8891.60,9169.50,8455.70,12410,-2.22%
2/17/2019,8891.50,8873.10,8965.00,8794.20,3460,0.18%
2/18/2019,8875.40,8719.50,8994.90,8674.20,9690,1.78%
2/19/2019,8720.60,8810.90,8839.90,8579.80,5310,-0.99%
2/20/2019,8807.70,8760.80,8873.00,8560.20,8780,0.37%
2/21/2019,8775.60,8104.10,8829.00,8099.30,16570,8.41%
2/22/2019,8094.50,8174.90,8198.30,8053.60,2590,-0.98%
2/23/2019,8174.70,8013.60,8174.70,7951.70,3210,2.01%
2/24/2019,8013.80,8184.30,8271.90,7994.60,4250,-1.99%
2/25/2019,8176.30,7817.40,8177.80,7678.50,7860,4.59%
2/26/2019,7817.50,8036.80,8036.80,7756.20,4670,-2.73%
2/27/2019,8036.80,8158.20,8442.00,7882.80,11760,-1.39%
2/28/2019,8150.00,7759.50,8200.10,7741.90,12350,5.05%
3/1/2019,7757.90,7364.70,7784.90,7358.00,8540,5.34%
3/2/2019,7364.60,7370.30,7509.90,7315.80,4450,-0.07%
3/3/2019,7369.80,7371.80,7422.00,7297.70,4270,0.03%
3/4/2019,7367.50,6989.40,7437.60,6909.30,6680,5.41%
3/5/2019,6989.40,7212.70,7225.20,6963.00,4850,-3.10%
3/6/2019,7212.70,7208.20,7268.80,7185.40,2070,0.06%
3/7/2019,7208.30,7261.00,7333.00,7161.30,2990,-0.72%
3/8/2019,7260.90,7413.00,7421.60,7217.70,4090,-2.12%
3/9/2019,7417.90,7333.20,7551.60,7311.80,2490,1.14%
3/10/2019,7334.40,7293.60,7389.90,7280.50,2730,0.65%
3/11/2019,7287.00,7235.30,7300.00,7114.10,4000,0.75%
3/12/2019,7232.40,7220.10,7464.30,7189.00,4720,0.17%
3/13/2019,7220.10,7270.00,7287.40,7144.80,3360,-0.78%
3/14/2019,7276.90,7346.20,7445.00,7182.90,4250,-0.96%
3/15/2019,7347.40,7538.90,7715.00,7283.10,7080,-2.45%
3/16/2019,7532.00,7166.30,7541.30,7159.60,3620,5.10%
3/17/2019,7166.40,7213.00,7215.10,7145.20,2280,-0.65%
3/18/2019,7212.90,7181.80,7249.00,7116.80,5700,0.43%
3/19/2019,7181.80,7326.90,7412.50,7089.10,5430,-1.93%
3/20/2019,7323.40,6667.10,7480.20,6479.40,13750,9.84%
3/21/2019,6667.10,6926.60,6972.00,6624.30,12660,-3.75%
3/22/2019,6926.80,7152.70,7189.90,6900.00,13420,-3.16%
3/23/2019,7152.70,7100.80,7218.60,7046.60,3530,0.73%
3/24/2019,7100.80,7283.10,7290.50,7038.50,3410,-2.50%
3/25/2019,7283.20,7224.10,7331.90,7218.70,2900,0.82%
3/26/2019,7224.00,7231.20,7325.60,7133.80,5640,-0.09%
3/27/2019,7230.70,7254.70,7296.20,7170.10,3120,-0.33%
3/28/2019,7254.60,7373.80,7433.00,7207.50,3640,-1.69%
3/29/2019,7379.50,7563.80,7701.10,7309.10,6560,-2.45%
3/30/2019,7564.60,7543.20,7620.00,7433.60,4300,0.28%
3/31/2019,7543.20,7584.70,7665.10,7520.10,1720,-0.59%
4/1/2019,7588.30,7439.90,7648.60,7350.10,5710,1.99%
4/2/2019,7440.00,7239.30,7522.80,7193.70,4790,2.79%
4/3/2019,7238.20,7336.90,7887.70,7134.10,11720,-1.33%
4/4/2019,7336.00,7350.20,7453.50,7288.00,2300,-0.19%
4/5/2019,7350.30,7450.10,7467.30,7209.40,4630,-1.34%
4/6/2019,7450.10,7599.90,7600.10,7288.70,6330,-1.97%
4/7/2019,7599.90,7796.50,7849.60,7495.00,4970,-2.52%
4/8/2019,7796.60,7460.70,7916.30,7450.00,7280,4.50%
4/9/2019,7460.80,7547.30,7683.00,7415.00,4340,-1.17%
4/10/2019,7549.30,7198.30,7689.00,6880.00,13900,4.88%
4/11/2019,7198.30,7162.80,7384.70,7061.20,5200,0.42%
4/12/2019,7168.00,6965.20,7413.60,6619.40,18520,2.91%
4/13/2019,6965.30,7352.70,7372.00,6922.00,8580,-5.27%
4/14/2019,7352.60,7318.60,7385.00,7141.00,4630,0.40%
4/15/2019,7323.00,7672.50,7763.30,6820.10,19370,-4.54%
4/16/2019,7671.10,8126.40,8155.90,7510.10,9890,-5.60%
4/17/2019,8126.40,8164.90,8255.00,8081.00,2060,-0.47%
4/18/2019,8164.90,8219.50,8241.90,8055.20,3700,-0.66%
4/19/2019,8219.50,8536.70,8536.80,8119.00,6360,-3.72%
4/20/2019,8537.30,8523.40,8662.90,8422.00,2840,0.16%
4/21/2019,8523.50,8494.80,8553.10,8442.70,1530,0.33%
4/22/2019,8495.80,8655.50,8798.10,8420.20,5180,-1.85%
4/23/2019,8655.70,8800.90,8817.40,8601.40,3300,-1.65%
4/24/2019,8801.10,8830.00,8849.30,8730.30,1340,-0.33%
4/25/2019,8830.00,8737.70,8891.50,8602.10,3500,1.06%
4/26/2019,8737.70,9069.70,9107.30,8633.40,4240,-3.65%
4/27/2019,9068.40,8827.10,9156.90,8764.00,4640,2.72%
4/28/2019,8828.00,8782.30,8891.40,8735.90,1960,0.52%
4/29/2019,8782.40,9209.20,9252.40,8688.10,7860,-4.62%
4/30/2019,9208.00,9355.00,9387.10,9086.50,3750,-1.55%
5/1/2019,9353.00,9334.00,9475.00,9278.00,3470,0.20%
5/2/2019,9333.90,9440.00,9504.10,9200.00,3410,-1.14%
5/3/2019,9441.20,9223.00,9621.80,9152.00,7470,2.37%
5/4/2019,9222.40,9332.20,9400.60,9100.00,3620,-1.18%
5/5/2019,9332.10,9288.40,9429.40,9251.80,3660,0.46%
5/6/2019,9289.10,9185.60,9332.10,9087.40,4090,1.13%
5/7/2019,9185.60,9184.40,9460.70,8984.80,5670,0.01%
5/8/2019,9184.30,9445.50,9446.90,9035.00,5050,-2.77%
5/9/2019,9445.50,9229.20,9558.30,9101.30,6730,2.38%
5/10/2019,9225.70,9574.10,9948.00,9216.80,8990,-3.62%
5/11/2019,9571.80,9270.90,9815.60,9121.60,11110,3.25%
5/12/2019,9270.90,8679.30,10464.10,8662.90,32060,6.82%
5/13/2019,8679.10,7453.00,8800.00,7426.00,17100,16.45%
5/14/2019,7453.00,7493.60,7529.00,7372.00,5800,-0.54%
5/15/2019,7493.70,8053.70,8074.50,7341.50,12980,-7.01%
5/16/2019,8058.90,8242.20,8332.20,8037.10,3850,-2.24%
5/17/2019,8243.90,8260.70,8371.30,8181.80,3410,-0.20%
5/18/2019,8260.60,7993.00,8335.60,7922.00,4870,3.35%
5/19/2019,7992.90,7987.30,8117.00,7927.00,3510,0.07%
5/20/2019,7987.20,8092.40,8135.10,7860.00,5300,-1.30%
5/21/2019,8092.30,8016.10,8144.90,7949.30,2810,0.95%
5/22/2019,8016.00,8191.00,8203.20,7960.00,7080,-2.14%
